,Dissolved Oxygen,Salinity,Temperature,pH,Turbidity,Dissolved Organic Matter,Suspended Matter,Nitrate,Phosphate,Chlorophyll
26,5.822900000000001,0.07244084775447845,21.208966630571467,7.011009654062752,-0.32082492113113403,0.5153433999980401,0.5812375193127012,-3.11696480623485,0.05041851598105508,-0.050418514758348465
27,4.344550000000002,0.06158612668514252,20.800537655000028,7.019108000000001,-0.3276391625404358,0.5080106807643133,0.5791631083509022,-3.052138317354304,0.010663695686773845,-0.010663695633411407
28,1.050583333333332,0.07682938873767853,20.872600910000017,7.012157576449111,-0.3256916403770447,0.5253148111878996,0.576630988675786,-3.070388876819466,0.0062131979695431196,-0.006213197950273752
29,4.582541666666668,0.0951150581240654,21.97958365400001,7.009437290631327,-0.34022098779678345,0.5221900250727476,0.5585430599028749,-2.939265954301643,0.03956011612506191,-0.039560116827487946
30,2.9106916666666667,0.07969550788402557,20.83258159249999,6.762338722459979,-0.31839847564697266,0.5201449521964356,0.5605001133713503,-3.1407185628742518,0.06605039510958699,-0.06605039536952972
31,1.0546749999999996,0.05934879556298256,20.765258805714325,6.996133536585367,-0.3253574073314667,0.5132329979857357,0.5523809710699575,-3.073543159862886,0.008029086502045127,-0.008029086515307426
32,3.002841666666667,0.16291628777980804,21.530797628000016,6.970116552399609,-0.31449511647224426,0.5136978829476793,0.5570660846703037,-3.1796995647901167,0.01900878653879288,-0.019008787348866463
33,9.139083333333335,0.15926893055438995,21.442840580000052,6.9435677264547095,-0.2514365315437317,0.5141667393995683,0.575160474534191,-3.9771466077928284,0.06640733537093642,-0.06640733778476715
34,5.618761397058824,0.10355952382087708,21.477020779999975,6.953394884092726,-0.3194471001625061,0.5233316892666486,0.5686711655537933,-3.130408653846154,0.062013181545835884,-0.062013182789087296
35,3.0781076923076913,0.08187208324670792,20.866822828571458,6.9786618835893295,-0.32210880517959595,0.5219767111707869,0.5697569692849082,-3.1045409534587636,0.056593568689153315,-0.05659356713294983
36,5.430828571428572,0.16851218044757843,20.783874807500013,7.008834946757019,-0.31238338351249695,0.518608844328039,0.5561179993638022,-3.2011945928953156,0.007355189094898135,-0.007355188950896263
37,4.964995000000001,0.22527219355106354,21.37134699500001,7.30174344336891,-0.2758786678314209,0.5151526775383978,0.5543248014135133,-3.6247818499127398,-0.010743258057443493,0.010743258520960808
38,3.7010321428571444,0.1716621220111847,21.476451110000028,7.070178082191782,-0.2630116641521454,0.5145501597868909,0.5562116152867201,-3.8021128089039804,0.03320673872821114,-0.03320673853158951
39,2.2145352941176473,0.09958259016275406,21.40210917500002,6.9944592195702775,-0.324375182390213,0.5117450958255615,0.5700879232516934,-3.082850041425021,0.058483870320989645,-0.05848386883735657
40,2.6631916666666706,0.07116978615522385,20.90450242999998,6.989152910589169,-0.31809288263320923,0.5215894191629843,0.5700180081695635,-3.143735836840401,0.05607556891369687,-0.056075569242239
41,1.7441285714285737,0.13612565398216248,22.853913170000055,7.938433940242764,-0.10446791350841522,0.5220732944582371,0.566162713034719,-9.572317262830483,-0.0856005308560053,0.08560053259134293
42,4.057686428571429,0.17568626999855042,22.88688282124997,8.09898968768415,-0.02738853543996811,0.5146168415933817,0.5706213876468782,-36.51162790697674,-0.1689795918367347,0.16897958517074585
43,4.661921626984126,0.17240336537361145,20.730040992499994,7.009889338892198,-0.3179003894329071,0.513495319988284,0.567623889005812,-3.1456392887383573,0.004713864046874291,-0.00471386406570673
44,4.887533333333334,0.09119252115488052,22.51951687999997,7.844988313120177,-0.10830908268690109,0.5126904683895562,0.5670319093837856,-9.232835820895522,-0.08493696084936961,0.0849369615316391
45,-1.7430809523809536,0.18910963833332062,23.302015591999975,7.884751047055926,-0.11182565242052078,0.5098937673356471,0.5480269252523116,-8.942492012779553,-0.02318271119842829,0.023182710632681847
46,4.772233333333333,0.1524590104818344,22.46482856,7.865116569407604,-0.11036789417266846,0.5080234163327363,0.5357362164900289,-9.06060606060606,-0.03483309143686502,0.034833092242479324
47,4.6228500000000015,0.17528089880943298,22.919528796363636,7.792409318996416,-0.10078805685043335,0.5051756771040735,0.5483486047187295,-9.921810699588477,-0.053826011056153596,0.05382601171731949
48,6.292650000000001,0.19428572058677673,21.035526530000027,7.0553825739783935,-0.29232484102249146,0.5267753713672914,0.5374650715626498,-3.42085187539733,0.0057311887594749915,-0.0057311886921525
49,4.041,0.1826779544353485,20.73551759272732,7.053231830726771,-0.27497056126594543,0.5274989061274463,0.5595601932910452,-3.636752814333281,0.055537924468422754,-0.05553792417049408
50,4.494158333333333,0.20090293884277344,21.45195530000001,6.9525588235294125,-0.3185475170612335,0.5177706641644316,0.5417515294240554,-3.1392491467576797,0.02956636005256247,-0.029566360637545586
51,4.7936499999999995,0.22437357902526855,21.06206365750006,7.708855811062772,-0.19257581233978271,0.5204914115861545,0.5206358495213707,-5.192760042767679,-0.01766942518452245,0.017669424414634705
52,7.0968833333333325,0.2163495421409607,21.52088537000003,7.1280966126656855,-0.24508966505527496,0.5141824247790497,0.5282193460117459,-4.0801393728223,0.033918128654970826,-0.03391812741756439
53,4.280800000000002,0.13529689610004425,21.014163905000032,6.9926377399297115,-0.2852146327495575,0.516658971917165,0.5438800926397477,-3.5061315496098104,0.061378659112370164,-0.061378657817840576
54,7.0158000000000005,0.1456170380115509,20.596310959999983,6.80408132644055,-0.29804766178131104,0.5036928824810877,0.5420570308767094,-3.3551680136112294,0.05996649916247908,-0.05996650084853172
55,8.149783333333334,0.14891944825649261,21.50123175500005,6.964618043844857,-0.3117443919181824,0.5062713143313127,0.5603233224748625,-3.207756232686981,0.03554524361948962,-0.03554524481296539
56,6.940516666666666,0.18036071956157684,21.913103165000052,7.921221772379668,-0.12576454877853394,0.4990032004278593,0.5745800641161773,-7.951366373320984,-0.08865678892397373,0.08865679055452347
57,3.0666833333333328,0.13431419432163239,21.259406839999997,6.880073089700997,-0.27391794323921204,0.5087644783561199,0.5597562638911586,-3.6507284273440423,0.029599535693557746,-0.029599536210298538
58,7.516860952380952,0.1083550900220871,21.024930668000025,6.861039390705346,-0.29917165637016296,0.5094671917240151,0.5504302377626259,-3.342562627352271,0.09286622957236518,-0.09286622703075409
59,7.545900000000001,0.1398342400789261,20.633909180000046,6.783397685185186,-0.2963855564594269,0.5189796742614858,0.5410845190584564,-3.3739837398373993,0.06661898436701749,-0.06661898642778397
60,5.345149999999999,0.18799999356269836,20.774902505,6.90493951946976,-0.30547624826431274,0.5193151497038239,0.5577616978840892,-3.2735768903993208,0.01241214731603683,-0.012412147596478462
61,3.6363000000000003,0.15726681053638458,20.834290602500005,7.208814664345135,-0.29117509722709656,0.4949725719473021,0.5547629790782608,-3.4343598055105353,0.03800967519004839,-0.03800967335700989
62,3.4148000000000005,0.1610601395368576,21.477020779999975,7.3461815306767875,-0.24711908400058746,0.5158293896245945,0.5512035216291942,-4.046632124352332,0.019064124783362217,-0.019064124673604965
63,3.277850000000001,0.2629420757293701,21.508922299999995,7.845186228186229,-0.16507814824581146,0.5141667393995683,0.5636700019094412,-6.0577367205542725,-0.09466721785861927,0.0946672186255455
64,5.031900000000002,0.26177024841308594,20.66125334000003,7.365261330761814,-0.2042812556028366,0.524053588272669,0.5727376177355941,-4.895211658570436,0.016571583808747608,-0.016571583226323128
65,4.281100000000002,0.16915422677993774,20.77964112363634,6.790350318471338,-0.33012646436691284,0.5160232037196779,0.5715657215683524,-3.0291422894359203,0.07052588666938447,-0.0705258846282959
66,4.301200000000001,0.1682243049144745,20.83352154800002,6.943121690427699,-0.3028493821620941,0.5153982295969335,0.5590235270511784,-3.30197143194428,0.05485232067510547,-0.05485232174396515
67,6.45175,0.20808625221252441,21.561657465714347,8.003439182915507,-0.10233969986438751,0.5215769302024825,0.566396349311355,-9.771378708551483,-0.1231681786461968,0.12316817790269852
68,4.203099999999999,0.2210526317358017,21.136642955000013,7.266383759733037,-0.21774813532829285,0.5234928497447638,0.5646237983756369,-4.5924617196702,0.052813255091473936,-0.05281325429677963
69,3.1478166666666674,0.20533333718776703,21.566174134999983,7.175624719101124,-0.25231632590293884,0.5158306256207261,0.5740160499180396,-3.9632792485055504,0.05712109672505712,-0.057121098041534424
70,5.154500000000001,0.12837517261505127,21.409799720000024,7.014626950354611,-0.2789932191371918,0.5157126178131078,0.5823930728130984,-3.584316446911866,0.023639362286970833,-0.023639362305402756
71,3.9629499999999993,0.20102214813232422,20.98667732749999,6.95661274509804,-0.31982529163360596,0.5106309129083253,0.5799123065317385,-3.126707010121566,0.08071626843738092,-0.08071626722812653
72,5.62975,0.22486288845539093,20.75316010000006,7.581392610497238,-0.22066737711429596,0.5021398026139711,0.580065881833546,-4.53170731707317,-0.016749660479855114,0.016749659553170204
73,1.743616666666667,0.1916264146566391,21.610608394999986,8.162013065496287,-0.08054169267416,0.5106209266453612,0.5587046576990469,-12.415929203539818,-0.20506675795960289,0.2050667554140091
74,6.4435,0.1789940893650055,20.710244960000068,7.221313034188034,-0.25254026055336,0.5158386682997805,0.5706213876468782,-3.9597644749754664,0.019837691614066753,-0.019837692379951477
75,3.97265,0.1925814151763916,20.620237100000054,7.011608236536431,-0.3132328391075134,0.49408295248638273,0.5670685312787772,-3.192513368983957,0.05362343669693337,-0.05362343788146973
76,3.222316666666667,0.1878926306962967,20.744994829999996,6.850860724233984,-0.2985811233520508,0.5043345438055428,0.5669100762681287,-3.3491735537190075,0.05131761442441048,-0.05131761357188225
77,3.825500000000001,0.13011258840560913,21.060695586363636,6.889047385620915,-0.3065029978752136,0.5025021191655294,0.5671012150748673,-3.262610704659222,0.020493226814866296,-0.020493226125836372
78,6.350499999999999,0.13314448297023773,21.422332460000007,7.005886435331231,-0.3026789426803589,0.5233170246540082,0.561628482908826,-3.303830911492735,0.0576106731352335,-0.05761067196726799
79,4.503550000000002,0.2214289754629135,20.56811229499999,7.258939255884586,-0.22634141147136688,0.5240843923689759,0.5729614451784653,-4.418104366347178,0.003920260238551978,-0.003920260351151228
80,4.1690000000000005,0.1540292352437973,20.744311226000036,7.450078202995009,-0.17643332481384277,0.5266820211331308,0.5724215785143134,-5.667863554757629,0.013250194855806682,-0.013250194489955902
81,8.319864285714285,0.2518904507160187,20.658177121999984,7.116546489563568,-0.22051392495632172,0.506664858614238,0.5763989932969795,-4.534861043393466,0.0025351463470845554,-0.002535146428272128
82,7.456050000000001,0.19233371317386627,21.19161611000004,7.022838297872341,-0.2995961010456085,0.511584101388284,0.5912331718671647,-3.337827121332276,0.03535471786466868,-0.03535471856594086
83,5.523833333333332,0.20927278697490692,21.50413707200005,6.8966004398826986,-0.2586510181427002,0.5111822780063549,0.5752766518050536,-3.866213151927438,0.03099510603588907,-0.03099510632455349
84,1.286975,0.2647254467010498,22.589016620000052,6.9028758456334565,-0.2884677052497864,0.5086364558739875,0.5738791249411218,-3.466592427616926,0.026205298972057305,-0.02620529942214489
85,-0.9484208333333335,0.11610201746225357,22.395556688000056,7.887857241379311,-0.13612167537212372,0.5057341539073437,0.5708310740760928,-7.346368715083799,-0.027952082144894436,0.027952082455158234
86,-0.27658888888889166,0.14969104528427124,20.510860460000004,7.287156751269036,-0.2538139820098877,0.5109035244249539,0.5512409909265868,-3.939893359185652,-0.017515439910904144,0.01751543954014778
87,9.223153333333332,0.1662617176771164,20.78336987272729,7.3563085182534005,-0.2041015625,0.5002788856218707,0.5510101529906878,-4.899521531100479,0.09347048300536676,-0.0934704840183258
88,-1.8593899999999994,0.1728074699640274,21.140081320357183,7.784599443671767,-0.17189601063728333,0.5121020274687896,0.5556888959692314,-5.817470664928294,-0.03591330115362388,0.03591329976916313
89,3.793966666666668,0.15163934230804443,21.134136407000028,7.9236619018565335,-0.0869903638958931,0.5231464025037694,0.5625783433257603,-11.495526496902963,-0.14493972525932156,0.14493972063064575
90,5.628000000000002,0.16326530277729034,21.459605154285725,7.811760498292144,-0.1073586568236351,0.5166631655776514,0.5669469374387209,-9.314572558564038,-0.05774866402344423,0.057748664170503616
91,9.596500000000002,0.15629741549491882,23.363881753999976,7.849756682389938,-0.12993763387203217,0.5053201372574102,0.5699531996557461,-7.696,-0.10688244709229948,0.10688244551420212
92,1.2440333333333324,0.15428917109966278,23.34781706000001,7.932548295454546,-0.13144387304782867,0.5065654963278617,0.5755463308418675,-7.60780984719864,-0.08099173553719012,0.08099173754453659
93,12.276983333333337,0.15823817253112793,21.07141574000002,7.966548902509299,-0.12470962107181549,0.49536452322124563,0.5734556412901183,-8.018627682150436,-0.12596899224806202,0.12596899271011353
94,3.161983928571429,0.1474785953760147,20.690772603636333,7.783709577400092,-0.19604389369487762,0.5267968347324613,0.582993723535381,-5.1008984105044926,-0.051925227672152074,0.05192522704601288
95,2.6075500000000007,0.15128114819526672,20.751489068000012,7.4593727272727275,-0.19213679432868958,0.5143896832764665,0.5849748043317984,-5.204625087596356,0.0346611484738748,-0.034661147743463516
96,4.283250000000001,0.14789310097694397,20.717935505000014,7.503097686116701,-0.19422273337841034,0.515753545460355,0.5590235270511784,-5.148727984344423,0.04691358024691358,-0.04691357910633087
97,5.236700000000001,0.1617824137210846,20.717081000000007,7.341484536082475,-0.21529750525951385,0.4977324627795508,0.558719570806502,-4.644735722189123,-0.008887654492431575,0.008887654170393944
98,5.5116,0.12931033968925476,21.551647549999984,7.810169246495327,-0.16268916428089142,0.5040616249538062,0.5586927438990772,-6.146690642506398,-0.10056081995745501,0.10056082159280777
99,5.053300000000002,0.2508080303668976,21.387582590000022,8.182556611354697,-0.1281197965145111,0.5186307836024406,0.559152739219968,-7.8051948051948035,-0.2821917808219178,0.28219178318977356
100,6.347400000000002,0.18499353528022766,21.510631310000008,8.10652860336665,-0.02465679682791233,0.5337374959758532,0.5457812763834406,-40.55676855895189,-0.15666730671880183,0.1566673070192337
101,4.953350000000001,0.23968784511089325,20.82019127000001,7.59419029275809,-0.1397543102502823,0.5509676118014188,0.5415353258620907,-7.155414012738854,-0.006170300287947347,0.006170300301164389
102,5.589733333333333,0.11239669471979141,20.809693065714328,7.378742918062748,-0.1450924575328827,0.534876328110293,0.5601378220909381,-6.892156862745098,0.10249942673698693,-0.10249942541122437
103,6.01305,0.11390098929405212,20.78942909,7.231041859389455,-0.1926773488521576,0.5363497110959698,0.5591734797140141,-5.190023752969121,0.01002004008016032,-0.010020039975643158
104,4.668750000000001,0.17713004350662231,21.452524970000013,7.709406409736308,-0.13321925699710846,0.5200531349056684,0.5586953300666848,-7.506422018348624,-0.04049788040046902,0.040497880429029465
105,5.680329999999999,0.2414860725402832,21.307259120000026,8.19148904375,-0.12854087352752686,0.5361900801321536,0.5757624865601967,-7.779626828038328,-0.29583071443536557,0.29583072662353516
106,3.7943666666666687,0.19953863322734833,21.210486428750016,8.112797693472606,-0.03178621828556061,0.521220602401775,0.5575230165401552,-31.460176991150444,-0.16598013084565058,0.16598013043403625
107,4.612899999999999,0.28708645701408386,20.79840139250001,7.511559989358872,-0.17428052425384521,0.5212959112395937,0.5739749255261567,-5.737875997544506,-0.041272010186019024,0.041272010654211044
108,5.174516666666666,0.11965595930814743,20.70324615714287,7.242708125,-0.15191052854061127,0.5423800895667208,0.5731705456911586,-6.582822085889569,0.061224489795918366,-0.06122449040412903
109,7.890875,0.12568975985050201,20.77233898999998,7.318615656565656,-0.15625,0.5356188589215408,0.5709358775861871,-6.4,0.00018521948508987357,-0.00018521948368288577
110,3.9796000000000005,0.235939159989357,21.121758291714286,7.925002498843129,-0.15347470343112946,0.541744943686155,0.5673308462133465,-6.515731874145008,-0.07755662319835278,0.07755662500858307
111,6.220300000000001,0.2148900181055069,20.75729970200001,7.666751129518072,-0.13702929019927979,0.5408459351805759,0.5674331551721407,-7.2977099236641205,0.002785515320334233,-0.002785515272989869
112,6.219466666666668,0.30761420726776123,20.67188718,7.6830192023633685,-0.14137986302375793,0.5350062365449053,0.5672336085540753,-7.073142857142857,-0.00784167289021658,0.007841672748327255
113,7.014799999999999,0.30799999833106995,20.68945200500002,7.634542789223455,-0.14201954007148743,0.5402230791109217,0.566765979857823,-7.041284403669724,-0.010146561443066516,0.010146561078727245
114,2.2669999999999995,0.31831538677215576,20.83614203000002,7.608414301613801,-0.1023675724864006,0.5324585877994533,0.5683868243404971,-9.768718801996672,-0.014695434319261097,0.014695433899760246
115,7.196875000000001,0.2634560763835907,21.235290810000038,7.695616535920727,-0.12966252863407135,0.5154185202425297,0.5638501190719072,-7.71232876712329,-0.03305377405032064,0.03305377438664436
116,7.3519499999999995,0.3132530152797699,20.669228720000035,7.665018361581922,-0.14783619344234467,0.5251835733293991,0.5597060954602764,-6.764243614931238,-0.003735144312393888,0.003735144389793277
117,5.704566666666667,0.2911010682582855,21.011234173571438,7.507797347545861,-0.13594138622283936,0.512876512830724,0.560115636505735,-7.35611164581328,-0.001964636542239703,0.0019646366126835346
118,2.351066666666668,0.2669491469860077,20.76293943500002,7.534408047964949,-0.15762603282928467,0.5334807605140236,0.5608613502373992,-6.34412955465587,0.005714285714285714,-0.0057142856530845165
119,2.4321,0.2706374228000641,20.711547062857164,7.683925644916541,-0.14452365040779114,0.5227511368414507,0.5607709504165193,-6.9192825112107625,-0.014557670772676373,0.014557670801877975
120,5.062850000000001,0.2745835483074188,20.78674350285712,7.6639620349278665,-0.14882506430149078,0.5231409364308081,0.565406608189383,-6.719298245614035,-0.018072289156626505,0.01807228848338127
121,7.84825,0.18319328129291534,21.797744990000012,7.7984163912756115,-0.1408633589744568,0.5127667616140189,0.5595397917165341,-7.099078341013825,-0.019448045934432303,0.019448045641183853
122,5.1987000000000005,0.12809538841247559,20.717650670000012,8.114935201292248,-0.06136820837855339,0.5127893670138598,0.5896707853603219,-16.295081967213115,-0.20865139949109415,0.20865139365196228
123,5.037999999999999,0.12195122241973877,21.14307208785715,8.02550920371225,-0.06235349178314209,0.5112839986177706,0.5591270499265583,-16.037593984962406,-0.18787222523010288,0.18787223100662231
124,5.523033333333332,0.06441297382116318,21.21454532749999,7.863565104365778,-0.09183590859174728,0.5111122539087959,0.5726696895242736,-10.888986784140972,-0.1517533252720677,0.15175332129001617
125,5.204599999999998,0.14369501173496246,20.701585976000047,7.447693481445313,-0.13740457594394684,0.5096922785159331,0.5746877409567727,-7.277777777777778,0.032861806311207865,-0.03286180645227432
126,5.5482,0.1887052357196808,20.74670384000001,7.490463541666667,-0.1635916382074356,0.5228664738644683,0.572222693662109,-6.112781954887218,-0.0247400501972033,0.024740049615502357
127,4.301516666666668,0.133138969540596,21.125249554999982,7.749790718835305,-0.15007159113883972,0.5246800859177996,0.5715406143545781,-6.6634865568083255,-0.01730624529721595,0.017306245863437653
128,3.3351666666666686,0.17511962354183197,20.735766176000027,7.700634518662314,-0.08028259128332138,0.5327243388679315,0.57302460009295,-12.456,-0.09481668773704172,0.09481668472290039
129,8.862100000000002,0.18459606170654297,21.459930680000014,7.765478663919954,-0.12049689143896103,0.5189228192475305,0.585727120033775,-8.29896907216495,-0.02635801054320424,0.02635801024734974
130,4.193349999999999,0.21043309569358826,22.46049906799999,8.159726579520697,-0.08148860931396484,0.5139068346542598,0.5661026917534993,-12.271653543307087,-0.26743144697002,0.26743143796920776
131,5.1034,0.11728647351264954,20.540340882500004,8.131292824074075,-0.002930860500782728,0.515335300170931,0.5640546076915605,-341.19672131147644,-0.14930598256962718,0.14930598437786102
132,-1.9384499999999978,0.17586977779865265,20.69073376250003,8.145072387041898,-0.09583499282598495,0.5237302712565638,0.5672444612725193,-10.434601854812923,-0.23785166240409208,0.23785166442394257
133,6.156499999999999,0.123797707259655,21.65190947000002,8.051771870878868,-0.06006357818841934,0.5239625118756804,0.5669734414630245,-16.64902506963789,-0.1948059393452961,0.19480593502521515
134,5.336100000000004,0.14438064396381378,21.477020779999975,7.929504731158856,-0.07133917510509491,0.5151310461011718,0.5749511463200202,-14.017543859649123,-0.16760152568992595,0.16760152578353882
135,6.300100000000002,0.1785222589969635,21.157037141000046,7.442230389101594,-0.08390744775533676,0.5079089099562237,0.5954485894472734,-11.917893106119289,0.03907113896056025,-0.03907113894820213
136,2.030599999999999,0.1485070139169693,22.489210436000008,7.968647826086957,-0.038323964923620224,0.5049453621880009,0.5606973391987374,-26.093333333333334,-0.14415643474306503,0.14415644109249115
137,6.50835,0.1613110601902008,22.449732304999998,8.049002038735985,0.01603996753692627,0.4901876666228374,0.5718716287516981,62.34426229508197,-0.16472114137483787,0.16472114622592926
138,2.12385,0.2047663778066635,21.5829794,8.094852166145602,0.0030362564139068127,0.501954173431455,0.5671002507318215,329.3529411764728,-0.18014598540145985,0.1801459789276123
139,2.1720499999999996,0.1780175268650055,22.109069645000034,8.083698561044356,-0.03480549901723862,0.4924601981172744,0.5557983913181909,-28.73109243697479,-0.207016700708879,0.2070167064666748
140,4.988849999999999,0.18936876952648163,22.060021058000075,8.128418093770637,-0.01423679944127798,0.4878560934217608,0.5497210947329014,-70.24050632911379,-0.18962962962962962,0.18962962925434113
141,-1.7656999999999954,0.21246376633644104,20.83367346,8.183826555454717,-0.10610932111740112,0.5228918246589489,0.5653473226060559,-9.424242424242424,-0.2768151623542528,0.27681517601013184
142,0.6937000000000033,0.19638825953006744,21.12268604000002,8.144735135658916,-0.04550850763916969,0.5054036488592197,0.5571041329668825,-21.97391304347827,-0.21407624633431085,0.21407625079154968
143,10.1752,0.19454191625118256,21.497813735000022,8.122939469684852,-0.06396964192390442,0.5070320542419037,0.5547872892854202,-15.632415554924771,-0.23145732389116663,0.23145732283592224
144,9.0135,0.1483870893716812,21.11939009214285,8.07049638360568,-0.07290478050708771,0.509216192321715,0.558027478741736,-13.716521739130435,-0.2038327526132404,0.203832745552063
145,10.36185,0.1558350771665573,21.310677140000053,7.780747303109357,-0.08640539646148682,0.5089460511056292,0.5793890525215574,-11.573351278600269,-0.0669833729216152,0.06698337197303772
146,10.736475,0.20563237369060516,22.744194728000025,8.09260766961652,-0.03423932194709778,0.5094358265559914,0.5805140433543092,-29.20618556701028,-0.18125118125118125,0.1812511831521988
147,6.070925000000001,0.20100972056388855,23.32525812800003,8.160741158536586,-0.07832527160644531,0.5107212648113357,0.5718402224431809,-12.767271516564003,-0.2776602593580429,0.2776602506637573
148,5.946350000000001,0.2364683747291565,22.856191850000016,8.172656653992396,-0.05559025704860687,0.5189560494485581,0.5548954808201737,-17.98876404494382,-0.2639948077235113,0.26399481296539307
149,6.037233333333333,0.22812703251838684,21.384164570000053,8.174677151170847,-0.04909560829401016,0.5179682596202939,0.5599384591740119,-20.368421052631586,-0.23697089700003734,0.2369709014892578
150,6.1048333333333344,0.2626262605190277,21.195675008750072,8.164133395279082,-0.13962648808956146,0.5115251512659796,0.5563944274378472,-7.161964625054814,-0.2556587302813529,0.25565871596336365
151,4.760466666666668,0.21748599410057068,20.74822296000002,8.182553878942882,-0.11540235579013824,0.5039999688676996,0.5606802334457014,-8.665334326942618,-0.2599917593737124,0.25999176502227783
